sku,cost,name,fnsku,last-seen,Cost,Compare
amzn.gr.USB3-E1000-9w9BYEV2TWTHkWAMn_-PO,0,"Plugable USB to Ethernet Adapter, USB 3.0 to Gigabit Ethernet, Supports Windows 11, 10, 8.1, 7, XP, Linux, Chrome OS",X0036Z5OA3,2023-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G258""}"
amzn.gr.UD-4VPD-TClGGzkAhJ5vIeNAVq0tG-LN,101.65,"Plugable USB C Docking Station Dual Monitor, 11-in-1, USB4 100W Laptop Charging Dock for Windows and Thunderbolt, 4K HDMI 2.1 up to 120Hz, 2.5Gbps Ethernet, SD Reader, 20W USB-C Charging - Driverless",X003WU9ERB,2023-09-07T20:00:00-04:00,101.65,"{""sharedFormula"":""G258""}"
"amzn.gr.""UD-6950Z""-EH--jGJJoVS-M6PmUu-LN",69.94,"Plugable USB 3.0 and USB-C Dual 4K Display Docking Station with DisplayPort and HDMI for Windows and Mac (Dual 4K DisplayPort & HDMI, Gigabit Ethernet, Audio, 6 USB Ports) Vertical Black",X003DJD7YH,2023-08-31T20:00:00-04:00,69.94,"{""sharedFormula"":""G258""}"
amzn.gr.USB-EASY-TRAN-DiHuQNQf4KTwZ-VG,0,"Plugable USB 2.0 Transfer Cable, Unlimited Use, Transfer Data Between 2 Windows PC's, Compatible with Windows 11, 10, 7, XP, Bravura Easy Computer Sync Software Included",X003JZHHZP,2022-11-30T19:00:00-05:00,0,"{""sharedFormula"":""G258""}"
amzn.gr.UD-ULTC4K-Q4bu3CtwMJqgtHO-7YY-AC,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Charging, USB C Dock for Thunderbolt 3 / 4, and USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003BOLU9X,2022-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G258""}"
amzn.gr.USBC-6950U-9mnmQehk8y3Xvk1mh1-LN,54.82,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter for USB 3.0 and USB-C, Compatible with Windows and Mac",X003LLVXL1,2023-08-31T20:00:00-04:00,54.82,"{""sharedFormula"":""G258""}"
"amzn.gr.""USBC-6950U""-NtUiDxHbo_xeBiG8-LN",54.82,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter for USB 3.0 and USB-C, Compatible with Windows and Mac",X003KHOGY7,2023-08-31T20:00:00-04:00,54.82,"{""sharedFormula"":""G258""}"
amzn.gr.USB-EASY-TRAN--5wBaSjqhc1J6gW-VG,0,"Plugable USB Transfer Cable, Unlimited Use, Transfer Data Between 2 Windows PC's, Compatible with Windows 11, 10, 7, XP, Bravura Easy Computer Sync Software Included",X003MRL6G1,2023-05-31T20:00:00-04:00,0,"{""sharedFormula"":""G258""}"
amzn.gr.UD-6950Z-0ohjG_1Mc3yL4EU2MupI-LN,69.94,"Plugable USB 3.0 and USB-C Dual 4K Display Docking Station with DisplayPort and HDMI for Windows and Mac (Dual 4K DisplayPort & HDMI, Gigabit Ethernet, Audio, 6 USB Ports) Vertical Black",X003UQ8TPZ,2023-09-07T20:00:00-04:00,69.94,"{""sharedFormula"":""G258""}"
amzn.gr.TBT4-HUB3C-opRiEXhRCKr9mddxl9-LN,91.96,"Plugable Thunderbolt 4 Hub, 4-in-1 Pure USB-C Design, Includes USB-C to 4K HDMI Adapter, 60W Laptop Charging, Compatible with Mac and Windows and USB-C, Thunderbolt, and USB4 Devices, Driverless",X003WOXBOJ,2023-08-31T20:00:00-04:00,91.96,"{""sharedFormula"":""G258""}"
amzn.gr.UDS-7IN1-l3nAtWDdLOjei8_hPvrS-AC,0,"Plugable 8-in-1 USB C Docking Station for iPad with Stand, 100W Pass-Through Charging USB-C Hub, 1x HDMI, 2X USB, Audio, SD, Driverless, Compatible with Windows, iPadOS, USB-C Phones, and Tablets",X003S6UUQD,2023-04-20T20:00:00-04:00,0,"{""sharedFormula"":""G258""}"
amzn.gr.UD-ULTC4K-F5hYvG7QiCL5NgTt0-VG,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3 / 4, USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003FIA7T9,2022-12-31T19:00:00-05:00,0,"{""sharedFormula"":""G258""}"
amzn.gr.UD-3900-OvI-VQG9qr5Mm8Cf2WoPs-VG,56.83,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports) Black",X003V1RH89,2023-08-31T20:00:00-04:00,56.83,"{""sharedFormula"":""G258""}"
amzn.gr.USB-BT5-o9x6t9-Tmttuueq105dIh-AC,3.85,"Plugable USB Bluetooth Adapter for PC, Bluetooth 5.0 Dongle Compatible with Windows, Add 7 Devices: Headphones, Speakers, Keyboard, Mouse, Printer and More",X003YWXB9J,2023-09-14T20:00:00-04:00,3.85,"{""sharedFormula"":""G258""}"
amzn.gr.USBC-7IN1E-dOwc_Wf_rgADsyT9nX-LN,0,"Plugable 7-in-1 USB C Hub Multiport Adapter with Ethernet - Compatible with Mac, Windows, Chromebook, Dell XPS and Thunderbolt 3 (87W Charging, Gigabit Ethernet, 4K HDMI, 2X USB, SD/microSD)",X003Q0P0JD,2023-05-31T20:00:00-04:00,0,"{""sharedFormula"":""G258""}"
amzn.gr.UD-3900-irLIS_57t7W30um69GDWI-VG,0,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports)",X0034XYRC3,2022-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G258""}"
"amzn.gr.""UD-6950Z""-1I0M_cGxvYVX4Dfflh-VG",0,,,2023-01-05T19:00:00-05:00,0,"{""sharedFormula"":""G258""}"
amzn.gr.USBC-THDMI-ujIo5_P1D5Z3rmt_-PO,0,"Plugable USB C to HDMI Adapter 4K 30Hz, Thunderbolt 3 to HDMI Adapter Compatible with MacBook Pro, Windows, Chromebooks, 2018+ iPad Pro, Dell XPS, Thunderbolt 3 Ports and More",X003IKL32J,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G258""}"
PSS-CASE2,0,SATA HDD Case - Protective Hard Cases (2-Pack) for 2.5 Inch SATA Drives,B00B7S08XS,2023-01-31T19:00:00-05:00,0,"{""sharedFormula"":""G258""}"
amzn.gr.USBC-6950UE-qurM3MkFbp-f5PIXs-AC,0,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter with Ethernet for USB 3.0 and USB-C, Compatible with Windows and Mac",X0036KKJ6H,2022-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G258""}"
"amzn.gr.""UD-ULTC4K""-zQnXUYsab023JD37--LN",0,,,2022-12-08T19:00:00-05:00,0,"{""sharedFormula"":""G258""}"
USBC-CAP60-A,49.99,"Plugable HDMI Video Capture Card, USB 3.0 or USB C, Record, Stream and Go Live with DSLR, 1080P 60FPS with HDMI Pass Through - Compatible with Windows, Mac OS, Linux, OBS Streaming",B0BVGQQ2JP,2023-09-28T20:00:00-04:00,49.99,"{""sharedFormula"":""G258""}"
amzn.gr.UD-6950H-uxr0WDVGjDIYIkj--D3K-VG,0,"Plugable Universal Laptop Docking Station, 4K Dual Monitor, DisplayPort or HDMI, Windows Mac or ChromeOS Laptops, USB-C or USB 3.0, Adds 2 Displays, Ethernet, Audio, 6 USB Ports",X0036PB4V1,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G258""}"
amzn.gr.UD-3900-U9xfPewpbbAdyy6nxUGcv-VG,0,"Plugable USB 3.0 Laptop Docking Station for Windows (Dual Video HDMI & DVI / VGA, Gigabit Ethernet, Audio, 6 USB Ports)",X003Q55UM5,2023-05-18T20:00:00-04:00,0,
amzn.gr.HDMI-SC3-HhK8VgSsTkGDBc9AbD-LN,0,Plugable HDMI Switch with USB-C Input (Supports 2X HDMI 2.0 4K@60Hz Sources and 1x USB C or Thunderbolt 3 Source),X003H998S7,2023-02-28T19:00:00-05:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.DP-HDMI-NhpxNEvclmJKfgm3lrud9-VG,0,"Plugable Active DisplayPort to HDMI Adapter - Connect Any DisplayPort-Enabled PC or Tablet to an HDMI Enabled Monitor, TV or Projector for Ultra-HD Video Streaming (HDMI 2.0 up to 4K 3840x2160 @60Hz)",X0033Q9L1N,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.USBC-TE1000-NPAM66wGJ7VW1Th5V-LN,0,"Plugable USB C to Ethernet Adapter, Driverless Fast and Reliable Gigabit Speed, Thunderbolt 3 to Ethernet Adapter Compatible with MacBook Pro, Windows, macOS, and ChromeOS",X0036UGHE5,2023-08-03T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.UD-6950H-RfVNumXnK3aDw8pkunCx-GD,0,"Plugable Universal Laptop Docking Station, 4K Dual Monitor, DisplayPort or HDMI, Windows Mac or ChromeOS Laptops, USB-C or USB 3.0, Adds 2 Displays, Ethernet, Audio, 6 USB Ports",X0037WWVOH,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.UD-3900-IJpctnv1SYq6aD3SeMDNK-VG,0,"Plugable USB 3.0 Laptop Docking Station for Windows (Dual Video HDMI & DVI / VGA, Gigabit Ethernet, Audio, 6 USB Ports)",X003PP3CL7,2023-07-10T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.UD-ULTC4K-d7oke2gztdzM6l6aOHJ-PO,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3/4, USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003Q0BOAH,2023-02-28T19:00:00-05:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.UD-6950PDH-ZOul74-n8zqPWY7vCi-VG,0,"Plugable 13-in-1 USB C Docking Station Dual Monitor, 100W Charging, Dual 4K Displays 2X HDMI or 2X DisplayPort, Compatible with Mac, Windows, Thunderbolt 3/4, USB-C (5X USB, Ethernet, SD Card Reader",X003Y13HPD,2023-08-24T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
"amzn.gr.""UD-3900PDZ""-gw04ZziH4g2sO7KZ-LN",84.98,"Plugable Triple Display Docking Station with Laptop Charging, Thunderbolt 3 or USB C Dock Compatible with Specific Windows and Mac Systems (3X HDMI, 6X USB Ports, 60W USB PD)",X003IRHQLT,2023-08-31T20:00:00-04:00,84.98,"{""sharedFormula"":""G322""}"
amzn.gr.USBC-6950UE-p13YzhMjXPVVVooWD-LN,55.73,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter with Ethernet for USB 3.0 and USB-C, Compatible with Windows and Mac",X003V0U5ST,2023-08-31T20:00:00-04:00,55.73,"{""sharedFormula"":""G322""}"
amzn.gr.USBC-6950U-kB7vbQNow-i4aOO6-GD,0,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter for USB 3.0 and USB-C, Compatible with Windows and Mac",X003I2KTEP,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.USB4-HUB3A-R0pLTilnHBYWEmhrkO-LN,84.21,"Plugable 5-in-1 Thunderbolt 4 Hub with 60W Charging, Single 8K or Dual 4K Display, Compatible with Thunderbolt / USB4 Macs and Thunderbolt 4 / USB4 Windows (1x USB-C to HDMI Adapter), Driverless",X00356YDE1,2023-08-31T20:00:00-04:00,84.21,"{""sharedFormula"":""G322""}"
amzn.gr.USB2-2PORT-55ABuF8cbi424oxRKK-LN,3.25,"Plugable 2-in-1 USB Splitter with Dual USB 2.0 Ports, Compatible with Windows, Linux, macOS, Chrome OS, USB Multiport Hub for Laptops",X003YKSD49,2023-08-31T20:00:00-04:00,3.25,"{""sharedFormula"":""G322""}"
amzn.gr.USBC-6950UE-Oht3lNP7bvCFoinn7-AC,0,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter with Ethernet for USB 3.0 and USB-C, Compatible with Windows and Mac",X003B3QTQX,2022-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.UD-768PDZ-MR-z4CSwGqU8_o0FdYs-LN,94.03,"Plugable 13-in-1 USB-C Triple Monitor Docking Station with 100W Laptop Charging and 20W USB-C Charging - 3X HDMI Dock, Compatible with Windows, Mac with USB-C/Thunderbolt (Ethernet, 6X USB, SD Card)",X003Y4LFUJ,2023-09-21T20:00:00-04:00,94.03,"{""sharedFormula"":""G322""}"
amzn.gr.USB2-E100-Eu_YHa-vtReAQfaun7F-VG,0,"Plugable USB 2.0 to Ethernet Fast 10/100 LAN Wired Network Adapter Compatible with Chromebook, Windows, Linux",X0036E7J07,2022-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.USBC-6950U-Nj2wEvHoLjXqKirC_x-LN,54.82,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter for USB 3.0 and USB-C, Compatible with Windows and Mac",X0032WRHNH,2023-08-31T20:00:00-04:00,54.82,"{""sharedFormula"":""G322""}"
amzn.gr.UD-3900PDZ-1LzQMHBAcYwWyudx-LN,0,"Plugable USB C Triple Display Docking Station with Laptop Charging, Thunderbolt 3 or USB C Dock Compatible with Specific Windows and Mac Systems (3X HDMI, 6X USB Ports, 60W USB PD)",X003EO2T5T,2023-03-31T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.USBC-HDMI-JwQiVDsrT-TUrza-YY6-VG,0,"Plugable USB C to HDMI 2.0 Adapter Compatible with 2018 iPad Pro, 2018 MacBook Air, 2018 MacBook Pro, Dell XPS 13 & 15, Thunderbolt 3 Ports & More (Supports Resolutions up to 4K@60Hz)",X0035APVED,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.UD-3900-YN0vAyPTAtytrGtKBqne9-AC,0,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac (Dual Video: HDMI and DVI/VGA/HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X003OB58EL,2023-01-26T19:00:00-05:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.TBT4-HUB3C-9AumD_T55XIh5o7M-VG,0,"Plugable Thunderbolt 4 Hub, 4-in-1 Pure USB-C Design, Includes USB-C to 4K HDMI Adapter, 60W Laptop Charging, Compatible with Mac and Windows Laptops and USB-C, Thunderbolt 3 or 4, and USB4 Devices",X003FWNYZT,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.UD-CAM-_VOBZTVr8RJSrYwVgTsUpV-LN,72.2,"Plugable USB C Dock with 85W Charging Compatible with Thunderbolt 3 and USB-C MacBooks and Select Windows Laptops (HDMI up to 4K@30Hz, Ethernet, 4X USB 3.0 Ports, USB-C PD, Includes VESA Mount)",X003XAGKZJ,2023-08-31T20:00:00-04:00,72.2,"{""sharedFormula"":""G322""}"
amzn.gr.UD-CUBE-BhVkGYxKaCx72Pt6Rc4S5-GD,0,"Plugable USB C Cube - Mini Docking Station, Compatible with Thunderbolt 3 Ports and Specific USB-C Systems (No Host Charging, Connect 1x HDMI up to 4K @30Hz Monitor, Ethernet, 3X USB Ports)",X0037JUCTB,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.UD-3900-rj9VZs4QQ4ujcFpLT4KIA-VG,0,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac (Dual Video: HDMI and DVI/VGA/HDMI, Gigabit Ethernet, Audio, 6 USB Ports)",X00330FEK1,2022-12-08T19:00:00-05:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.USBC-TE1000-L22KomEIHza_CtDHY-GD,0,"Plugable USB C to Ethernet Adapter, Driverless Fast and Reliable Gigabit Speed, Thunderbolt 3 to Ethernet Adapter Compatible with MacBook Pro, Windows, macOS, and ChromeOS",X003SP2Q4X,2023-08-03T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.UD-ULTC4K-EUEb-7P9UAVxr3K36-LN,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3/4, USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003GW2ZLH,2023-03-31T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.USBC-6950U-I2WJ5Jcbzcnd8FjLD5-VG,54.82,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter for USB 3.0 and USB-C, Compatible with Windows and Mac",X003SXH393,2023-09-28T20:00:00-04:00,54.82,"{""sharedFormula"":""G322""}"
amzn.gr.USBC-E2500-qH8ItgsmTM0dYrmS5B-LN,0,"Plugable 2.5G USB C and USB to Ethernet Adapter, 2-in-1 Adapter Compatible with USB-C Thunderbolt 3 or USB 3.0, USB-C to RJ45 2.5 Gigabit LAN Ethernet, Compatible with Mac and Windows",X003KPXGQN,2023-06-01T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.UD-3900PDZ-KuRR_6vt02DcPMUJU--LN,84.98,"Plugable Triple Display Docking Station with Laptop Charging, Thunderbolt 3 or USB C Dock Compatible with Specific Windows and Mac Systems (3X HDMI, 6X USB Ports, 60W USB PD)",X003ZFEI47,2023-08-31T20:00:00-04:00,84.98,"{""sharedFormula"":""G322""}"
"amzn.gr.""UD-3900PDZ""-S-pOhRZOQewkdJHU-LN",84.98,"Plugable Triple Display Docking Station with Laptop Charging, Thunderbolt 3 or USB C Dock Compatible with Specific Windows and Mac Systems (3X HDMI, 6X USB Ports, 60W USB PD)",X003FPY3DX,2023-08-31T20:00:00-04:00,84.98,"{""sharedFormula"":""G322""}"
amzn.gr.UD-ULTC4K-rR8R0b11Lqd6-v5YZ3m-GD,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Power Delivery, USB C Dock for Thunderbolt 3 / 4, USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003H1MSPZ,2022-11-03T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.UGA-4KHDMI-oLKWjBOm6dzLFq9mpu-GD,0,"Plugable USB 3.0 to HDMI 4K UHD Video Graphics Adapter for Multiple Monitors up to 3840x2160 Supports Windows 11, 10, 8.1, 7, and Mac 10.14+",X0038WUED1,2022-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.USB2-E100-QlMLVe7jBj82ePLr3cx-LN,0,"Plugable USB 2.0 to Ethernet Fast 10/100 LAN Wired Network Adapter Compatible with Chromebook, Windows, Linux",X003PWPP3X,2023-02-28T19:00:00-05:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.USB2-5M-4jwGz57KQcVcjQutnyT-LN,0,Plugable 5 Meter (16 Foot) USB 2.0 Active Extension Cable Type A Male to A Female,X003K9TPCN,2022-12-31T19:00:00-05:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.BT-KEY3-LuczNmqwEDozl09RqjcJG-VG,0,"Plugable Foldable Bluetooth Keyboard Compatible with iPad, iPhones, Android, and Windows, Compact Multi-Device Keyboard, Wireless and Portable with Included Stand for iPad/iPhone (10 inches)",X003QJWIF3,2023-03-02T19:00:00-05:00,0,"{""sharedFormula"":""G322""}"
"amzn.gr.""UD-6950H""-rJSg7Ci8BTDX9so_BS-VG",0,,,2022-12-08T19:00:00-05:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.USB-WIFIAX-KRA1QBwPz7HRCgU-4K-PO,0,"Plugable WiFi 6 USB WiFi Adapter for Desktop PC and Laptops, AX1800 USB 3.0 and USB C Wireless Adapter with 2.4GHz + 5GHz Dual Band Connection for Windows 10/11",X003SB8BY1,2023-06-30T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
"amzn.gr.""TBT4-HUB3C""-y3h5nR1_LDjrODFm-LN",0,,,2023-01-19T19:00:00-05:00,0,"{""sharedFormula"":""G322""}"
"amzn.gr.""USBC-MD103""-o_tQj_An5wt2hlz7-LN",13.1,"Plugable USB C to HDMI Multiport Adapter, Driverless 3-in-1 USB C Hub with 4K HDMI Output, USB 3.0 and USB-C Charging Port, Compatible with MacBook, Chromebook, Dell XPS, Thunderbolt 3 and More",X003FN4NBH,2023-08-31T20:00:00-04:00,13.1,"{""sharedFormula"":""G322""}"
USB-WIFINT,0,Plugable USB 2.0 Wireless N 802.11n 150 Mbps Nano WiFi Network Adapter (Realtek RTL8188EUS Chipset) Driverless Plug and Play for Windows,B00H28H8DU,2023-09-28T20:00:00-04:00,,"{""sharedFormula"":""G322""}"
"amzn.gr.""PL2303-DB9""-tYEiGCHaNFaSmkaG-VG",0,"Plugable USB to Serial Adapter Compatible with Windows, Mac, Linux (RS-232DB9 DTE Male Connector, Prolific PL2303HX Rev. D Chipset)",X003GFWWUX,2023-06-22T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
"amzn.gr.""UD-6950Z""-wzIrjT7daSJ2hD1_eI-LN",0,,,2023-01-26T19:00:00-05:00,0,"{""sharedFormula"":""G322""}"
"amzn.gr.""USBC-6950U""--JLrFkwlRhS6jiyD-LN",54.82,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter for USB 3.0 and USB-C, Compatible with Windows and Mac",X003JJK2SP,2023-08-31T20:00:00-04:00,54.82,"{""sharedFormula"":""G322""}"
USB3-5M-D,11.83,"Plugable 5 Meter (16 Foot) USB 3.0 Active Extension Cable with AC Power Adapter, Back-Voltage Protection and Driverless Technology",B076C91NNB,2023-09-28T20:00:00-04:00,11.83,"{""sharedFormula"":""G322""}"
amzn.gr.TBT3-UDC3-_d33hcetSgGZcq843-LN,0,"Plugable Thunderbolt 3 and USB C Docking Station with 96W Charging - Compatible with Mac and Windows Laptops, DisplayPort and HDMI, 2X USB-C, 3X USB 3.0, Gigabit Ethernet, Audio Jack - Horizontal",X003FUV9I5,2022-10-31T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.BT-KEY3-4B9rywb-kFw6yszE__GLt-LN,22.2,"Plugable Foldable Bluetooth Keyboard for iPad, iPhone, Android, & Windows, Wireless Driverless Portable Keyboard with Included Stand for 10-Inch Devices",X003VWWEVD,2023-09-21T20:00:00-04:00,22.2,"{""sharedFormula"":""G322""}"
amzn.gr.TBT3-UDZ--9Ai1b253jP1yn5mzfcB-VG,0,"Plugable 14-in-1 USB-C and Thunderbolt 3 Dock - Compatible with Mac and Windows, 96W Laptop Charging, 2x HDMI 2.0 and DisplayPort, 7x USB ports, Ethernet, Audio, SD/MicroSD",X0038ZIGPL,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
"amzn.gr.""USB4-HUB3A""-PwxKI4c1_s8GZcEj-VG",0,,,2022-10-13T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
UD-CUBE,39.71,"Plugable USB C Docking Station (HDMI, Ethernet, 3X USB Ports, No Driver Required)",B07QFYRGW8,2023-09-28T20:00:00-04:00,39.71,"{""sharedFormula"":""G322""}"
amzn.gr.USBC-6950PDZ-amoIZNE1Y2IjLkk3-LN,65.6,"Plugable 7-in-1 USB C Docking Station Dual Monitor - Dual HDMI Dock is Compatible with Mac and Windows, USB4, Thunderbolt or USB-C, 100W PD, 2x HDMI, 1x USB-C, 1Gbps Ethernet, 1x USB 3.0, 1x SD Card",X003W7MOGH,2023-08-31T20:00:00-04:00,65.6,"{""sharedFormula"":""G322""}"
"amzn.gr.""UD-6950Z""-inq63ecgssBx-l6OSH-VG",0,,,2022-11-24T19:00:00-05:00,0,"{""sharedFormula"":""G322""}"
"amzn.gr.""UD-CUBE-15W""-mA96YYyaussQU5h-LN",0,,,2022-11-03T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.UD-6950PDH-BnXmjzQD6AVqZbaZKf-VG,0,"Plugable 13-in-1 USB C Docking Station Dual Monitor, 100W Charging, Dual 4K Displays 2x HDMI or 2x DisplayPort, Compatible with Mac, Windows, Thunderbolt 3 / 4, USB-C (5x USB, Ethernet, SD Card Reader",X003ORWZP5,2023-02-09T19:00:00-05:00,0,"{""sharedFormula"":""G322""}"
UD-6950PDZ,97.48,"Plugable 12-in-1 USB C Docking Station Triple Monitor, 4K Displays with 3X HDMI or 3X DisplayPort, Compatible with Mac, Windows, Thunderbolt 3 & 4, USB4, (60W PD, 6X USB Ports, Ethernet)",B09NQQ1G1N,2023-09-28T20:00:00-04:00,97.48,"{""sharedFormula"":""G322""}"
amzn.gr.UD-ULTC4K-QT0Asdv_rF0FVPCjNZR-GD,0,"Plugable 4K USB C Docking Station Triple Monitor with 100W Charging, USB C Dock for Thunderbolt 3 / 4, and USB-C Windows and Mac (3X HDMI and 3X DisplayPort, 1x USB-C, 4X USB 3.0, SD Card Reader)",X003399JK3,2022-07-31T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.TBT4-HUB3C-CxhOqjWvpeUmbg2dsW-LN,91.96,"Plugable Thunderbolt 4 Hub, 4-in-1 Pure USB-C Design, Includes USB-C to 4K HDMI Adapter, 60W Laptop Charging, Compatible with Mac and Windows and USB-C, Thunderbolt, and USB4 Devices, Driverless",X003PFN0ZF,2023-08-31T20:00:00-04:00,91.96,"{""sharedFormula"":""G322""}"
amzn.gr.UD-3900-TCFp4MZ_VRrjZJ3pmcOBn-LN,56.83,"Plugable USB 3.0 Universal Laptop Docking Station Dual Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports) Black",X003X2QVPB,2023-08-31T20:00:00-04:00,56.83,"{""sharedFormula"":""G322""}"
amzn.gr.UGA-HDMI-S-6d-HTfFrqwNUWymaCS-LN,0,"Plugable USB C to HDMI Adapter, Universal Video Graphics Adapter for USB 3.0 and USB-C Macs and Windows, Extend an HDMI Monitor up to 1080p@60Hz",X003WWOJ8N,2023-09-21T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
amzn.gr.UGA-HDMI-2S-8bBls5PqVxMzt-4-1-LN,30.99,"Plugable USB 3.0 or USB C to HDMI Adapter for Dual Monitors, Universal Video Graphics Adapter for Mac and Windows, Thunderbolt, USB 3.0 or USB-C, 1080p@60Hz",X003Z9W1YR,2023-08-31T20:00:00-04:00,30.99,"{""sharedFormula"":""G322""}"
amzn.gr.USBC-6950U-ifuWX0gMjNAhwf7VSR-VG,0,"Plugable 4K DisplayPort and HDMI Dual Monitor Adapter for USB 3.0 and USB-C, Compatible with Windows and Mac",X003XIXUGX,2023-08-10T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
UD-3900C,64.4,"Plugable Laptop Docking Station Dual Monitor for USB-C or USB 3.0, Compatible with Windows and Mac, (Dual HDMI, 6X USB Ports, Gigabit Ethernet, Audio)",B09HGDWQK4,2023-09-28T20:00:00-04:00,64.4,"{""sharedFormula"":""G322""}"
amzn.gr.MF_HDMI-SC3-uYMuYzcyYn2OXi6xN-LN,0,Plugable HDMI Switch with USB-C Input and Driverless Support (2X HDMI 2.0 4K@60Hz Sources and 1x USB C or Thunderbolt 3 Source) - Switch Between Multiple Devices with Ease!,X003SBQBVB,2023-04-30T20:00:00-04:00,0,"{""sharedFormula"":""G322""}"
